price,discription,image_urls
1250,Make a discerning statement with this pair of wihte and CZ diamond dangler earrings. Features a drop shape and red stone drop,"https://img.faballey.com/images/Product/ZEA00225/d3.jpg,https://img.faballey.com/images/Product/ZEA00225/d4.jpg,https://img.faballey.com/images/Product/ZEA00225/d5.jpg,https://img.faballey.com/images/Product/ZEA00225/d7.jpg"
300,Set your everyday look apart with this pair of silver embossed oxidised earrings. Features an intricate daana work design.,"https://img.faballey.com/images/Product/ZEA00184/d3.jpg,https://img.faballey.com/images/Product/ZEA00184/d4.jpg,https://img.faballey.com/images/Product/ZEA00184/d5.jpg,https://img.faballey.com/images/Product/ZEA00184/d7.jpg"
1050,Heirloom inspired jewellery pieces are the perfect addition to your collection. These pair of gold plated kundan earrings feature a leaf motif design.,"https://img.faballey.com/images/Product/ZEA00255/d3.jpg,https://img.faballey.com/images/Product/ZEA00255/d4.jpg,https://img.faballey.com/images/Product/ZEA00255/d5.jpg,https://img.faballey.com/images/Product/ZEA00255/d7.jpg"
650,Add this distinctive cuff to your to your jewellery collection for an instant spruce up. Featues a gold plated adjustable bangle with a cluster of pencil cut druzy stones.,"https://img.faballey.com/images/Product/ZBR00058/d3.jpg,https://img.faballey.com/images/Product/ZBR00058/d4.jpg,https://img.faballey.com/images/Product/ZBR00058/d5.jpg,https://img.faballey.com/images/Product/ZBR00058/d6.jpg,https://img.faballey.com/images/Product/ZBR00058/d7.jpg"
1200,Add a delicate dated glamour to your ethnic look with this kundan square bracelet. Features a string of square kundan stones with a cluster of small green beads.,"https://img.faballey.com/images/Product/ZBR00047/d3.jpg,https://img.faballey.com/images/Product/ZBR00047/d4.jpg,https://img.faballey.com/images/Product/ZBR00047/d5.jpg,https://img.faballey.com/images/Product/ZBR00047/d6.jpg"
600,"Nail your 9 to 5 look with these riveting gold half moon stud earrings. Crafted in a minimal design with a satin finish, it is the perfect accessory to complete your work look.","https://img.faballey.com/images/Product/ZEA00277/d3.jpg,https://img.faballey.com/images/Product/ZEA00277/d4.jpg,https://img.faballey.com/images/Product/ZEA00277/d5.jpg,https://img.faballey.com/images/Product/ZEA00277/d7.jpg"
700,Add this distinctive pair of earrings to your everyday essential jewellery. Features gold plated hoop dangler with cluster of pencil cut grey stones,"https://img.faballey.com/images/Product/ZEA00261/d3.jpg,https://img.faballey.com/images/Product/ZEA00261/d4.jpg,https://img.faballey.com/images/Product/ZEA00261/d5.jpg,https://img.faballey.com/images/Product/ZEA00261/d7.jpg"
600,These gold druzy drop hoop earrings are the perfect add-ons for 9 to 9 style! This piece features crescent shaped gold plated hoops with a druzy stone drop,"https://img.faballey.com/images/Product/ZEA00204/d3.jpg,https://img.faballey.com/images/Product/ZEA00204/d4.jpg,https://img.faballey.com/images/Product/ZEA00204/d5.jpg,https://img.faballey.com/images/Product/ZEA00204/d7.jpg"
550,Look spectacular in silver with this pair of silver oxidised hoop earrings. Features an enchanting S motif mesh.,"https://img.faballey.com/images/Product/ZEA00287/d3.jpg,https://img.faballey.com/images/Product/ZEA00287/d4.jpg,https://img.faballey.com/images/Product/ZEA00287/d5.jpg,https://img.faballey.com/images/Product/ZEA00287/d7.jpg"
1200,Give your evening wear a dazzling finish with this pair of studded drop CZ diamond hoops. Features a diamond studded drop,"https://img.faballey.com/images/Product/ZEA00226/d3.jpg,https://img.faballey.com/images/Product/ZEA00226/d4.jpg,https://img.faballey.com/images/Product/ZEA00226/d5.jpg,https://img.faballey.com/images/Product/ZEA00226/d7.jpg"
1300,This gold green beaded kundan bracelet is the perfect finishing touch to your festive ensemble. Features round kundan stones with green bead drops on either side,"https://img.faballey.com/images/Product/ZBR00049/d3.jpg,https://img.faballey.com/images/Product/ZBR00049/d4.jpg,https://img.faballey.com/images/Product/ZBR00049/d5.jpg,https://img.faballey.com/images/Product/ZBR00049/d6.jpg"
600,An intricately crafted gold cuff like this one will take you for through your lunch soirees and beyond. Features an intricate mesh detail.,"https://img.faballey.com/images/Product/ZBR00051/d3.jpg,https://img.faballey.com/images/Product/ZBR00051/d4.jpg,https://img.faballey.com/images/Product/ZBR00051/d5.jpg,https://img.faballey.com/images/Product/ZBR00051/d6.jpg,https://img.faballey.com/images/Product/ZBR00051/d7.jpg"
250,Dive into the festivities this pair of silver cone oxidised dangler earrings . These earrings feature silver metallic tassel drops from an intricate cone hanging.,"https://img.faballey.com/images/Product/ZEA00182/d3.jpg,https://img.faballey.com/images/Product/ZEA00182/d4.jpg,https://img.faballey.com/images/Product/ZEA00182/d5.jpg,https://img.faballey.com/images/Product/ZEA00182/d7.jpg"
800,Look no further for a winner of a party accesory. This dazzling bracelet features multiple gold chains.,"https://img.faballey.com/images/Product/ZBR00059/d3.jpg,https://img.faballey.com/images/Product/ZBR00059/d4.jpg,https://img.faballey.com/images/Product/ZBR00059/d5.jpg,https://img.faballey.com/images/Product/ZBR00059/d6.jpg,https://img.faballey.com/images/Product/ZBR00059/d7.jpg"
800,Add grandeur to your festive ensemble with these kundan earrings. Features floral shaped kundan encrusted earrings outlined with white beads,"https://img.faballey.com/images/Product/ZEA00251/d3.jpg,https://img.faballey.com/images/Product/ZEA00251/d4.jpg,https://img.faballey.com/images/Product/ZEA00251/d5.jpg,https://img.faballey.com/images/Product/ZEA00251/d7.jpg"
475,This pair of gold textured drop dangler earrings is equal parts contemporary and traditional to take you straight from work to the festivities. Features gold plated textured dangler earrings with bead detailing,"https://img.faballey.com/images/Product/ZEA00192/d3.jpg,https://img.faballey.com/images/Product/ZEA00192/d4.jpg,https://img.faballey.com/images/Product/ZEA00192/d5.jpg,https://img.faballey.com/images/Product/ZEA00192/d7.jpg"
550,This minimalist gold stacked necklace will help elevate your everyday basics. Features oval shaped motifs with a black drop,"https://img.faballey.com/images/Product/ZNE00008/d3.jpg,https://img.faballey.com/images/Product/ZNE00008/d4.jpg,https://img.faballey.com/images/Product/ZNE00008/d5.jpg"
550,Give your everyday Indian wear a traditional and feminine add-on with this delicate pair of silver half moon hoop earrings. Features geometric shaped silver oxidised hoops,"https://img.faballey.com/images/Product/ZEA00294/d3.jpg,https://img.faballey.com/images/Product/ZEA00294/d4.jpg,https://img.faballey.com/images/Product/ZEA00294/d5.jpg,https://img.faballey.com/images/Product/ZEA00294/d7.jpg"
900,The traditionally festive colors and fetching design of this pair of earrings add a retro glamour to your festive look. Feature red and green stones and delicate pearl beads.,"https://img.faballey.com/images/Product/ZEA00211/d3.jpg,https://img.faballey.com/images/Product/ZEA00211/d4.jpg,https://img.faballey.com/images/Product/ZEA00211/d5.jpg,https://img.faballey.com/images/Product/ZEA00211/d7.jpg"
1050,This gold pearl kundan bracelet is the perfect finishing touch to your festive ensemble. Features round kundan stones with white pearl drops on either side,"https://img.faballey.com/images/Product/ZBR00039/d3.jpg,https://img.faballey.com/images/Product/ZBR00039/d4.jpg,https://img.faballey.com/images/Product/ZBR00039/d5.jpg,https://img.faballey.com/images/Product/ZBR00039/d6.jpg"
350,Add a contemporary touch to your ethnic wear with this pair of silver plate hoop earrings. Features hand hammered geometric shaped silver oxidised dangler,"https://img.faballey.com/images/Product/ZEA00179/d3.jpg,https://img.faballey.com/images/Product/ZEA00179/d4.jpg,https://img.faballey.com/images/Product/ZEA00179/d5.jpg,https://img.faballey.com/images/Product/ZEA00179/d7.jpg"
3750,Glam up this festive season with this stunner of a gold plated kundan set. Features a layered kundan necklace with a green drop along with matching dangler earrings,"https://img.faballey.com/images/Product/ZNS00018/d3.jpg,https://img.faballey.com/images/Product/ZNS00018/d4.jpg,https://img.faballey.com/images/Product/ZNS00018/d5.jpg,https://img.faballey.com/images/Product/ZNS00018/d6.jpg"
1600,If you love kundan but want to keep it simple and classy this set should be your pick! Features a gold plated white kundan necklace with a single red drop bead along with dangler earrings,"https://img.faballey.com/images/Product/ZNS00003/d3.jpg,https://img.faballey.com/images/Product/ZNS00003/d4.jpg,https://img.faballey.com/images/Product/ZNS00003/d5.jpg,https://img.faballey.com/images/Product/ZNS00003/d6.jpg"
975,Amp up the festive look by adding these earrings to your ensemble. Features gold plate kundan encrusted earrings with floral motif and golden pearls.,"https://img.faballey.com/images/Product/ZEA00036/d3.jpg,https://img.faballey.com/images/Product/ZEA00036/d4.jpg,https://img.faballey.com/images/Product/ZEA00036/d5.jpg,https://img.faballey.com/images/Product/ZEA00036/d7.jpg"
1050,This gold diamond bangle set is a must-have in your jewellery box. Features diamonds studded on a gold bangle,"https://img.faballey.com/images/Product/ZBR00008/d3.jpg,https://img.faballey.com/images/Product/ZBR00008/d4.jpg,https://img.faballey.com/images/Product/ZBR00008/d5.jpg,https://img.faballey.com/images/Product/ZBR00008/d6.jpg"
975,Add a touch of ethnic glam to your evening look with these grape diamond dangler earrings. These are a must have pair!,"https://img.faballey.com/images/Product/ZEA00045/d3.jpg,https://img.faballey.com/images/Product/ZEA00045/d4.jpg,https://img.faballey.com/images/Product/ZEA00045/d5.jpg,https://img.faballey.com/images/Product/ZEA00045/d7.jpg"
1150,These delightful earrings will add grace to your look in seconds. Features diamond studs and push back closure.,"https://img.faballey.com/images/Product/ZEA00055/d3.jpg,https://img.faballey.com/images/Product/ZEA00055/d4.jpg,https://img.faballey.com/images/Product/ZEA00055/d5.jpg,https://img.faballey.com/images/Product/ZEA00055/d6.jpg"
250,Add a fun bohemian spin to your look with these silver circular gypsy oxidised earrings . Features metal leaf drops and a black stone detail,"https://img.faballey.com/images/Product/ZEA00174/d3.jpg,https://img.faballey.com/images/Product/ZEA00174/d4.jpg,https://img.faballey.com/images/Product/ZEA00174/d5.jpg,https://img.faballey.com/images/Product/ZEA00174/d6.jpg"
950,Add a touch of bling to your casual look with these green drop dangler earrings. Features green stone embellishment and push back closure.,"https://img.faballey.com/images/Product/ZEA00046/d3.jpg,https://img.faballey.com/images/Product/ZEA00046/d4.jpg,https://img.faballey.com/images/Product/ZEA00046/d5.jpg,https://img.faballey.com/images/Product/ZEA00046/d7.jpg"
1400,This green meena kundan chandbali mangtika adds a soft and beautifully vintage look to a festive ensemble. Features a crescent shaped motif encrusted with kundan and accentuated with pastel green enamel work and delicate white beads.,"https://img.faballey.com/images/Product/ZMT00010/d3.jpg,https://img.faballey.com/images/Product/ZMT00010/d4.jpg,https://img.faballey.com/images/Product/ZMT00010/d5.jpg,https://img.faballey.com/images/Product/ZMT00010/d7.jpg"
2450,"Take the glamour quotient up a few notches with this aqua drop diamond set. Featuring an enchanting aqua stone drop on the necklace and earrings, this set is equal parts sizzling siren and sophisticated.","https://img.faballey.com/images/Product/ZNS00013/d3.jpg,https://img.faballey.com/images/Product/ZNS00013/d4.jpg,https://img.faballey.com/images/Product/ZNS00013/d5.jpg,https://img.faballey.com/images/Product/ZNS00013/d6.jpg"
1500,"Your search for the perfect rani haar ends here. Features a long necklace made of a statement kundan pendant and pearl beaded strings, and kundan earrings.","https://img.faballey.com/images/Product/ZNS00008/d3.jpg,https://img.faballey.com/images/Product/ZNS00008/d4.jpg,https://img.faballey.com/images/Product/ZNS00008/d5.jpg,https://img.faballey.com/images/Product/ZNS00008/d6.jpg"
1050,This gold geomteric pearl kundan bracelet is the perfect finishing touch to your festive ensemble. Features square shaped kundan stones with white pearl drops on either side,"https://img.faballey.com/images/Product/ZBR00041/d3.jpg,https://img.faballey.com/images/Product/ZBR00041/d4.jpg,https://img.faballey.com/images/Product/ZBR00041/d5.jpg,https://img.faballey.com/images/Product/ZBR00041/d6.jpg"
250,This tribal pair of earrings is the perfect cure for your Monday blues. Features spear shaped drops with a black stone centre,"https://img.faballey.com/images/Product/ZEA00177/d3.jpg,https://img.faballey.com/images/Product/ZEA00177/d4.jpg,https://img.faballey.com/images/Product/ZEA00177/d5.jpg,https://img.faballey.com/images/Product/ZEA00177/d7.jpg"
1100,Give your look a timeless appeal with this kundan drop cascade mangtika. Features a statement kundan encrusted centre with white pearl drops.,"https://img.faballey.com/images/Product/ZMT00014/d3.jpg,https://img.faballey.com/images/Product/ZMT00014/d4.jpg,https://img.faballey.com/images/Product/ZMT00014/d5.jpg,https://img.faballey.com/images/Product/ZMT00014/d7.jpg"
250,This pair of silver arrow motif danglers will take you through work and beyond. Features metallic bead details that add movement to the piece.,"https://img.faballey.com/images/Product/ZEA00176/d3.jpg,https://img.faballey.com/images/Product/ZEA00176/d4.jpg,https://img.faballey.com/images/Product/ZEA00176/d5.jpg,https://img.faballey.com/images/Product/ZEA00176/d6.jpg"
2250,"Glam up this festive season with this stunning, double layered kundan set. Features a double layered kundan necklace with pearl drop beads and matching earrings","https://img.faballey.com/images/Product/ZNS00039/d3.jpg,https://img.faballey.com/images/Product/ZNS00039/d4.jpg,https://img.faballey.com/images/Product/ZNS00039/d5.jpg,https://img.faballey.com/images/Product/ZNS00039/d6.jpg"
1400,Add a glamorous dose of bling and shine to your festive look with this this kundan beaded mangtika. Features a crest motif with white pearl detailing.,"https://img.faballey.com/images/Product/ZMT00015/d3.jpg,https://img.faballey.com/images/Product/ZMT00015/d4.jpg,https://img.faballey.com/images/Product/ZMT00015/d5.jpg,https://img.faballey.com/images/Product/ZMT00015/d7.jpg"
725,Look spectacular in silver with this pair of oxidised jhumki earrings. Features an enchanting geometric embossing.,"https://img.faballey.com/images/Product/ZEA00149/d3.jpg,https://img.faballey.com/images/Product/ZEA00149/d4.jpg,https://img.faballey.com/images/Product/ZEA00149/d5.jpg,https://img.faballey.com/images/Product/ZEA00149/d7.jpg"
1750,Amp up your festive season glam with this delectable kundan set. Featuring a string of kundan along with pearl drops running along the length of the necklace with pearl and kundan stud earrings,"https://img.faballey.com/images/Product/ZNS00035/d3.jpg,https://img.faballey.com/images/Product/ZNS00035/d4.jpg,https://img.faballey.com/images/Product/ZNS00035/d5.jpg,https://img.faballey.com/images/Product/ZNS00035/d6.jpg"
900,"Bright, eclectic and elegant this green meena kundan mangtika to the perfect pick to add a dash of color to your look. Features pastel green enamel work studded with kundan and pearl bead drops.","https://img.faballey.com/images/Product/ZMT00006/d3.jpg,https://img.faballey.com/images/Product/ZMT00006/d4.jpg,https://img.faballey.com/images/Product/ZMT00006/d5.jpg,https://img.faballey.com/images/Product/ZMT00006/d7.jpg"
975,This gold green kundan floral mangtika is a jewellery collection must-have. Features a cluster of petal motif kundan stones with green drop beads.,"https://img.faballey.com/images/Product/ZMT00009/d3.jpg,https://img.faballey.com/images/Product/ZMT00009/d4.jpg,https://img.faballey.com/images/Product/ZMT00009/d5.jpg,https://img.faballey.com/images/Product/ZMT00009/d7.jpg"
925,Give your look the perfect finishing touch with these festive must-haves. These cluster beaded dangler earrings features gold and white beads.,"https://img.faballey.com/images/Product/ZEA00035/d3.jpg,https://img.faballey.com/images/Product/ZEA00035/d4.jpg,https://img.faballey.com/images/Product/ZEA00035/d5.jpg,https://img.faballey.com/images/Product/ZEA00035/d7.jpg"
2625,Elevate your cocktail look with a glamourous dose of bling with this white and blue diamond set. Features a white diamond necklace with a statement blue focal stone.,"https://img.faballey.com/images/Product/ZNS00011/d3.jpg,https://img.faballey.com/images/Product/ZNS00011/d4.jpg,https://img.faballey.com/images/Product/ZNS00011/d5.jpg,https://img.faballey.com/images/Product/ZNS00011/d6.jpg"
1050,This gold pearl vine kundan bracelet is the a perfect finishing touch to your festive ensemble. Features petal shaped kundan stones with white pearl drops on either side,"https://img.faballey.com/images/Product/ZBR00040/d3.jpg,https://img.faballey.com/images/Product/ZBR00040/d4.jpg,https://img.faballey.com/images/Product/ZBR00040/d5.jpg,https://img.faballey.com/images/Product/ZBR00040/d6.jpg"
2250,"Glam up this festive season with this stunning, double layered kundan set. Features a double layered kundan necklace with green drop beads and matching earrings","https://img.faballey.com/images/Product/ZNS00038/d3.jpg,https://img.faballey.com/images/Product/ZNS00038/d4.jpg,https://img.faballey.com/images/Product/ZNS00038/d5.jpg,https://img.faballey.com/images/Product/ZNS00038/d6.jpg"
425,Hoops get a stunning and delicate makeover with this pair of silver daana earrings version. Features a lining of intricate daana work,"https://img.faballey.com/images/Product/ZEA00170/d3.jpg,https://img.faballey.com/images/Product/ZEA00170/d4.jpg,https://img.faballey.com/images/Product/ZEA00170/d5.jpg,https://img.faballey.com/images/Product/ZEA00170/d6.jpg"
1700,Gold and pearls make a winning combination in this kundan mangtika. Features a lotus motif chandbali style design.,"https://img.faballey.com/images/Product/ZMT00011/d3.jpg,https://img.faballey.com/images/Product/ZMT00011/d4.jpg,https://img.faballey.com/images/Product/ZMT00011/d5.jpg,https://img.faballey.com/images/Product/ZMT00011/d7.jpg"
950,Elegantly designed green dangler earrings are perfect to enhance your style quotient instantly. Features green stone and diamond embellishment.,"https://img.faballey.com/images/Product/ZEA00031/d3.jpg,https://img.faballey.com/images/Product/ZEA00031/d4.jpg,https://img.faballey.com/images/Product/ZEA00031/d5.jpg,https://img.faballey.com/images/Product/ZEA00031/d7.jpg"
475,Satiate your bohemian soul with this textured silver cuff. Features a textured surface for a statement effect.,"https://img.faballey.com/images/Product/ZBR00029/d3.jpg,https://img.faballey.com/images/Product/ZBR00029/d4.jpg,https://img.faballey.com/images/Product/ZBR00029/d5.jpg,https://img.faballey.com/images/Product/ZBR00029/d6.jpg,https://img.faballey.com/images/Product/ZBR00029/d7.jpg"
325,With delicate tribal-inspired embossing this pair of earrings can take a simple Indian look from drab to fab. Features a stunning design of daana work.,"https://img.faballey.com/images/Product/ZEA00178/d3.jpg,https://img.faballey.com/images/Product/ZEA00178/d4.jpg,https://img.faballey.com/images/Product/ZEA00178/d5.jpg,https://img.faballey.com/images/Product/ZEA00178/d7.jpg"
550,Top your festive look with a dash of color with this pair of gold and blue kundan earrings. Features blue meenakari work and pink faux stone drop.,"https://img.faballey.com/images/Product/ZEA00079/d3.jpg,https://img.faballey.com/images/Product/ZEA00079/d4.jpg,https://img.faballey.com/images/Product/ZEA00079/d5.jpg,https://img.faballey.com/images/Product/ZEA00079/d6.jpg"
650,This gorgeous linear diamond bracelet is a flawless addition to your workwear. Features a sleek setting of diamonds on an openable bangle.,"https://img.faballey.com/images/Product/ZBR00010/d3.jpg,https://img.faballey.com/images/Product/ZBR00010/d4.jpg,https://img.faballey.com/images/Product/ZBR00010/d5.jpg,https://img.faballey.com/images/Product/ZBR00010/d6.jpg,https://img.faballey.com/images/Product/ZBR00010/d7.jpg"
2500,"Old world charm meets modern elegance with this set. Features a gold plated white kundan set with crescent motifs and white enamel detailing, topped with white drop pearls.","https://img.faballey.com/images/Product/ZNS00007/d3.jpg,https://img.faballey.com/images/Product/ZNS00007/d4.jpg,https://img.faballey.com/images/Product/ZNS00007/d5.jpg,https://img.faballey.com/images/Product/ZNS00007/d6.jpg"
3500,Take your festive wardrobe up a notch with this ethereal kundan set. Features a gold plated white kundan set that comes with pearl drop kundan earrings and a mangtikka.,"https://img.faballey.com/images/Product/ZNS00002/d3.jpg,https://img.faballey.com/images/Product/ZNS00002/d4.jpg,https://img.faballey.com/images/Product/ZNS00002/d5.jpg,https://img.faballey.com/images/Product/ZNS00002/d6.jpg,https://img.faballey.com/images/Product/ZNS00002/d7.jpg"
300,Add this pair of silver oxidised dangler earrings to your jewellery box for some effortless styling. Features a floral motif and silver metal beads,"https://img.faballey.com/images/Product/ZEA00163/d3.jpg,https://img.faballey.com/images/Product/ZEA00163/d4.jpg,https://img.faballey.com/images/Product/ZEA00163/d5.jpg,https://img.faballey.com/images/Product/ZEA00163/d6.jpg"
800,"This minimal kundan green bead mangtika defines sophistication. Featuring a petal shaped motif studded with kundan with green drop beads, this one is perfect for those who prefer keeping the jewellery light.","https://img.faballey.com/images/Product/ZMT00007/d3.jpg,https://img.faballey.com/images/Product/ZMT00007/d4.jpg,https://img.faballey.com/images/Product/ZMT00007/d5.jpg,https://img.faballey.com/images/Product/ZMT00007/d7.jpg"
250,Elevate your everyday look with these simple silver gravel dangler earrings. Features a gravel texture detail on the danglers,"https://img.faballey.com/images/Product/ZEA00181/d3.jpg,https://img.faballey.com/images/Product/ZEA00181/d4.jpg,https://img.faballey.com/images/Product/ZEA00181/d5.jpg,https://img.faballey.com/images/Product/ZEA00181/d7.jpg"
1750,This statement kundan and blue bead set is what dream treasure troves are made of. Features a double blue bead string necklace with kundan drops and matching earring,"https://img.faballey.com/images/Product/ZNS00041/d3.jpg,https://img.faballey.com/images/Product/ZNS00041/d4.jpg,https://img.faballey.com/images/Product/ZNS00041/d5.jpg,https://img.faballey.com/images/Product/ZNS00041/d6.jpg"
250,These silver leaf shaped oxidised danglers make for the perfect weekend jewellery pick. Feature a delicate filigree detail.,"https://img.faballey.com/images/Product/ZEA00169/d3.jpg,https://img.faballey.com/images/Product/ZEA00169/d4.jpg,https://img.faballey.com/images/Product/ZEA00169/d5.jpg,https://img.faballey.com/images/Product/ZEA00169/d6.jpg"
900,Give your look an eclectic touch with this pair of dual toned oxidised danglers. Features alternating silver and gold coin plates on a clean baali form.,"https://img.faballey.com/images/Product/ZEA00160/d3.jpg,https://img.faballey.com/images/Product/ZEA00160/d4.jpg,https://img.faballey.com/images/Product/ZEA00160/d5.jpg,https://img.faballey.com/images/Product/ZEA00160/d7.jpg"
1050,This gold green stone bangle set is a trousseau must-have. Features green a sleek setting of green stones,"https://img.faballey.com/images/Product/ZBR00007/d3.jpg,https://img.faballey.com/images/Product/ZBR00007/d4.jpg,https://img.faballey.com/images/Product/ZBR00007/d5.jpg,https://img.faballey.com/images/Product/ZBR00007/d6.jpg"
1050,This gold dainty square kundan bracelet is the perfect finishing touch to your festive ensemble. Features square shaped kundan stones with dainty bead drops.,"https://img.faballey.com/images/Product/ZBR00042/d3.jpg,https://img.faballey.com/images/Product/ZBR00042/d4.jpg,https://img.faballey.com/images/Product/ZBR00042/d5.jpg,https://img.faballey.com/images/Product/ZBR00042/d6.jpg"
1300,Ignite that old world charm into your festive look with this gold green drops meenakari bracelet. Features shapely kundan stones accentuated with green meenakari work.,"https://img.faballey.com/images/Product/ZBR00044/d3.jpg,https://img.faballey.com/images/Product/ZBR00044/d4.jpg,https://img.faballey.com/images/Product/ZBR00044/d5.jpg,https://img.faballey.com/images/Product/ZBR00044/d6.jpg"
250,Dive into the festivities this pair of silver oxidised dangler earrings . These earrings feature silver metallic tassel drops from an intricate cylindrical stud.,"https://img.faballey.com/images/Product/ZEA00173/d3.jpg,https://img.faballey.com/images/Product/ZEA00173/d4.jpg,https://img.faballey.com/images/Product/ZEA00173/d5.jpg,https://img.faballey.com/images/Product/ZEA00173/d6.jpg"
725,Give your festive brights a dash of modern elegance with this wave diamond bracelet set.,"https://img.faballey.com/images/Product/ZBR00003/d3.jpg,https://img.faballey.com/images/Product/ZBR00003/d4.jpg,https://img.faballey.com/images/Product/ZBR00003/d5.jpg,https://img.faballey.com/images/Product/ZBR00003/d6.jpg"
250,Elevate your everyday look with these simple silver weave danglers. Features a weave texture detail on the danglers,"https://img.faballey.com/images/Product/ZEA00180/d3.jpg,https://img.faballey.com/images/Product/ZEA00180/d4.jpg,https://img.faballey.com/images/Product/ZEA00180/d5.jpg,https://img.faballey.com/images/Product/ZEA00180/d7.jpg"
